merchant_key,sec_cik,sec_entity_name,calendar_year,calendar_quarter,period,period_index,capex,cash,gross_profit,net_income,operating_income,revenue,sga,total_assets,capex_xbrl_tag,cash_xbrl_tag,gross_profit_xbrl_tag,net_income_xbrl_tag,operating_income_xbrl_tag,revenue_xbrl_tag,sga_xbrl_tag,total_assets_xbrl_tag,sec_companyfacts_url,merchant_name,public_entity,ticker,exchange,listing_status,financial_data_level,public_match_audit_status,sample_main_direct_public,sample_parent_level_robustness,verified_broad_industry,verified_sub_industry,adoption_date,adoption_year,adoption_quarter,adoption_quarter_index,confirmed_date_type,confirmed_evidence_strength,confirmed_evidence_url,event_time,post_bnpl,gross_margin,operating_margin,net_margin,sga_to_revenue,capex_to_revenue,roa,log_revenue,revenue_lag,revenue_growth_yoy,operating_income_lag,operating_income_growth_yoy
urbanoutfitters,912615,"Urban Outfitters, Inc.",2017,2,2017Q2,8070,,276759000.0,297343000.0,49915000.0,75180000.0,872931000.0,222163000.0,1922601000.0,,CashAndCashEquivalentsAtCarryingValue,GrossProfit,NetIncomeLoss,OperatingIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,SellingGeneralAndAdministrativeExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0000912615.json,urbanoutfitters,"Urban Outfitters, Inc.",URBN,NASDAQ,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Apparel & Fashion,Bags & accessories,2022-05-17,2022,2022Q2,8090,us_expansion_report,medium_news_report,https://www.pymnts.com/bnpl/2022/klarna-expands-urban-outfitters-anthropologie-partnership-to-us/,-20,0,0.34062600595006937,0.08612364551150091,0.057180922661699496,0.25450236043856844,,0.025962225131475537,20.587367072879537,890568000.0,-0.01980421483817074,118212000.0,-0.3640239569586844
urbanoutfitters,912615,"Urban Outfitters, Inc.",2017,3,2017Q3,8071,,234726000.0,297746000.0,45092000.0,72888000.0,892774000.0,224858000.0,1953447000.0,,CashAndCashEquivalentsAtCarryingValue,GrossProfit,NetIncomeLoss,OperatingIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,SellingGeneralAndAdministrativeExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0000912615.json,urbanoutfitters,"Urban Outfitters, Inc.",URBN,NASDAQ,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Apparel & Fashion,Bags & accessories,2022-05-17,2022,2022Q2,8090,us_expansion_report,medium_news_report,https://www.pymnts.com/bnpl/2022/klarna-expands-urban-outfitters-anthropologie-partnership-to-us/,-19,0,0.33350657613236945,0.08164216251817369,0.05050774328105433,0.25186441361419576,,0.02308329839509339,20.60984402730347,862491000.0,0.03511109101428311,70305000.0,0.03673991892468531
urbanoutfitters,912615,"Urban Outfitters, Inc.",2017,4,2017Q4,8072,,282220000.0,,,,,,1952780000.0,,CashAndCashEquivalentsAtCarryingValue,,,,,,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0000912615.json,urbanoutfitters,"Urban Outfitters, Inc.",URBN,NASDAQ,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Apparel & Fashion,Bags & accessories,2022-05-17,2022,2022Q2,8090,us_expansion_report,medium_news_report,https://www.pymnts.com/bnpl/2022/klarna-expands-urban-outfitters-anthropologie-partnership-to-us/,-18,0,,,,,,,,,,,
urbanoutfitters,912615,"Urban Outfitters, Inc.",2018,1,2018Q1,8073,24634000.0,313713000.0,280660000.0,41260000.0,53896000.0,855688000.0,226764000.0,2051215000.0,PaymentsToAcquirePropertyPlantAndEquipment,CashAndCashEquivalentsAtCarryingValue,GrossProfit,NetIncomeLoss,OperatingIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,SellingGeneralAndAdministrativeExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0000912615.json,urbanoutfitters,"Urban Outfitters, Inc.",URBN,NASDAQ,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Apparel & Fashion,Bags & accessories,2022-05-17,2022,2022Q2,8090,us_expansion_report,medium_news_report,https://www.pymnts.com/bnpl/2022/klarna-expands-urban-outfitters-anthropologie-partnership-to-us/,-17,0,0.3279933807649517,0.06298557418124363,0.04821850955020989,0.2650078065837081,0.02878853039893045,0.020114907506039104,20.567416381683547,761190000.0,0.1241450886112534,21036000.0,1.5620840463966532
urbanoutfitters,912615,"Urban Outfitters, Inc.",2018,2,2018Q2,8074,,405727000.0,355844000.0,92809000.0,116852000.0,992454000.0,238992000.0,2158535000.0,,CashAndCashEquivalentsAtCarryingValue,GrossProfit,NetIncomeLoss,OperatingIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,SellingGeneralAndAdministrativeExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0000912615.json,urbanoutfitters,"Urban Outfitters, Inc.",URBN,NASDAQ,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Apparel & Fashion,Bags & accessories,2022-05-17,2022,2022Q2,8090,us_expansion_report,medium_news_report,https://www.pymnts.com/bnpl/2022/klarna-expands-urban-outfitters-anthropologie-partnership-to-us/,-16,0,0.35854961539779173,0.11774046958347692,0.09351466163671061,0.2408091458143148,,0.04299629146620277,20.715691221844484,872931000.0,0.1369214748932046,75180000.0,0.554296355413674
urbanoutfitters,912615,"Urban Outfitters, Inc.",2018,3,2018Q3,8075,,329021000.0,337698000.0,77520000.0,96357000.0,973533000.0,241341000.0,2197042000.0,,CashAndCashEquivalentsAtCarryingValue,GrossProfit,NetIncomeLoss,OperatingIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,SellingGeneralAndAdministrativeExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0000912615.json,urbanoutfitters,"Urban Outfitters, Inc.",URBN,NASDAQ,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Apparel & Fashion,Bags & accessories,2022-05-17,2022,2022Q2,8090,us_expansion_report,medium_news_report,https://www.pymnts.com/bnpl/2022/klarna-expands-urban-outfitters-anthropologie-partnership-to-us/,-15,0,0.3468788423196748,0.0989766140438999,0.07962750107084197,0.24790222827577493,,0.03528380431507454,20.69644228050708,892774000.0,0.09045850349584561,72888000.0,0.32198715837998027
urbanoutfitters,912615,"Urban Outfitters, Inc.",2018,4,2018Q4,8076,,358260000.0,,,,,,2160515000.0,,CashAndCashEquivalentsAtCarryingValue,,,,,,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0000912615.json,urbanoutfitters,"Urban Outfitters, Inc.",URBN,NASDAQ,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Apparel & Fashion,Bags & accessories,2022-05-17,2022,2022Q2,8090,us_expansion_report,medium_news_report,https://www.pymnts.com/bnpl/2022/klarna-expands-urban-outfitters-anthropologie-partnership-to-us/,-14,0,,,,,,,,,,,
urbanoutfitters,912615,"Urban Outfitters, Inc.",2019,1,2019Q1,8077,37716000.0,291199000.0,269056000.0,32585000.0,40020000.0,864413000.0,229036000.0,3251820000.0,PaymentsToAcquirePropertyPlantAndEquipment,CashAndCashEquivalentsAtCarryingValue,GrossProfit,NetIncomeLoss,OperatingIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,SellingGeneralAndAdministrativeExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0000912615.json,urbanoutfitters,"Urban Outfitters, Inc.",URBN,NASDAQ,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Apparel & Fashion,Bags & accessories,2022-05-17,2022,2022Q2,8090,us_expansion_report,medium_news_report,https://www.pymnts.com/bnpl/2022/klarna-expands-urban-outfitters-anthropologie-partnership-to-us/,-13,0,0.3112586229036352,0.04629731389972155,0.0376961012849182,0.2649613090039136,0.04363192131538975,0.010020542342442079,20.577561221817557,855688000.0,0.010196473480988288,53896000.0,-0.2574588095591509
urbanoutfitters,912615,"Urban Outfitters, Inc.",2019,2,2019Q2,8078,,162018000.0,315875000.0,60320000.0,78061000.0,962329000.0,237814000.0,3138045000.0,,CashAndCashEquivalentsAtCarryingValue,GrossProfit,NetIncomeLoss,OperatingIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,SellingGeneralAndAdministrativeExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0000912615.json,urbanoutfitters,"Urban Outfitters, Inc.",URBN,NASDAQ,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Apparel & Fashion,Bags & accessories,2022-05-17,2022,2022Q2,8090,us_expansion_report,medium_news_report,https://www.pymnts.com/bnpl/2022/klarna-expands-urban-outfitters-anthropologie-partnership-to-us/,-12,0,0.32824013409135544,0.0811167490535981,0.0626812659703698,0.24712338503775735,,0.01922215901938946,20.68486694600473,992454000.0,-0.03035405167393146,116852000.0,-0.33196693253003795
urbanoutfitters,912615,"Urban Outfitters, Inc.",2019,3,2019Q3,8079,,167070000.0,321102000.0,55652000.0,75269000.0,987469000.0,245833000.0,3320593000.0,,CashAndCashEquivalentsAtCarryingValue,GrossProfit,NetIncomeLoss,OperatingIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,SellingGeneralAndAdministrativeExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0000912615.json,urbanoutfitters,"Urban Outfitters, Inc.",URBN,NASDAQ,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Apparel & Fashion,Bags & accessories,2022-05-17,2022,2022Q2,8090,us_expansion_report,medium_news_report,https://www.pymnts.com/bnpl/2022/klarna-expands-urban-outfitters-anthropologie-partnership-to-us/,-11,0,0.3251767903600012,0.0762241650117624,0.05635822491642776,0.24895262534823878,,0.0167596570853459,20.710655661841734,973533000.0,0.01431487170953627,96357000.0,-0.2188528077877061
urbanoutfitters,912615,"Urban Outfitters, Inc.",2019,4,2019Q4,8080,,221839000.0,,,,,,3315633000.0,,CashAndCashEquivalentsAtCarryingValue,,,,,,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0000912615.json,urbanoutfitters,"Urban Outfitters, Inc.",URBN,NASDAQ,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Apparel & Fashion,Bags & accessories,2022-05-17,2022,2022Q2,8090,us_expansion_report,medium_news_report,https://www.pymnts.com/bnpl/2022/klarna-expands-urban-outfitters-anthropologie-partnership-to-us/,-10,0,,,,,,,,,,,
urbanoutfitters,912615,"Urban Outfitters, Inc.",2020,1,2020Q1,8081,43518000.0,588740000.0,11843000.0,-138442000.0,-198735000.0,588483000.0,210578000.0,3356204000.0,PaymentsToAcquirePropertyPlantAndEquipment,CashAndCashEquivalentsAtCarryingValue,GrossProfit,NetIncomeLoss,OperatingIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,SellingGeneralAndAdministrativeExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0000912615.json,urbanoutfitters,"Urban Outfitters, Inc.",URBN,NASDAQ,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Apparel & Fashion,Bags & accessories,2022-05-17,2022,2022Q2,8090,us_expansion_report,medium_news_report,https://www.pymnts.com/bnpl/2022/klarna-expands-urban-outfitters-anthropologie-partnership-to-us/,-9,0,0.020124625520193447,-0.33770729145956635,-0.23525233524162975,0.3578319169797598,0.0739494598824435,-0.04124957839273179,20.19305859724652,864413000.0,-0.31921084018865986,40020000.0,-5.965892053973014
urbanoutfitters,912615,"Urban Outfitters, Inc.",2020,2,2020Q2,8082,,662860000.0,238038000.0,34400000.0,69419000.0,803266000.0,168619000.0,3425278000.0,,CashAndCashEquivalentsAtCarryingValue,GrossProfit,NetIncomeLoss,OperatingIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,SellingGeneralAndAdministrativeExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0000912615.json,urbanoutfitters,"Urban Outfitters, Inc.",URBN,NASDAQ,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Apparel & Fashion,Bags & accessories,2022-05-17,2022,2022Q2,8090,us_expansion_report,medium_news_report,https://www.pymnts.com/bnpl/2022/klarna-expands-urban-outfitters-anthropologie-partnership-to-us/,-8,0,0.2963377013343027,0.08642093652663004,0.04282516625874866,0.20991676480767268,,0.010042980452973452,20.5041964748406,962329000.0,-0.16528962548151416,78061000.0,-0.11070829223299727
urbanoutfitters,912615,"Urban Outfitters, Inc.",2020,3,2020Q3,8083,,624945000.0,322941000.0,76704000.0,98508000.0,969607000.0,224433000.0,3530675000.0,,CashAndCashEquivalentsAtCarryingValue,GrossProfit,NetIncomeLoss,OperatingIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,SellingGeneralAndAdministrativeExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0000912615.json,urbanoutfitters,"Urban Outfitters, Inc.",URBN,NASDAQ,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Apparel & Fashion,Bags & accessories,2022-05-17,2022,2022Q2,8090,us_expansion_report,medium_news_report,https://www.pymnts.com/bnpl/2022/klarna-expands-urban-outfitters-anthropologie-partnership-to-us/,-7,0,0.3330638083264663,0.10159580118542874,0.07910833977064935,0.23146800714103755,,0.021725024251736565,20.692401392725213,987469000.0,-0.018088669112650613,75269000.0,0.3087459644740862
urbanoutfitters,912615,"Urban Outfitters, Inc.",2020,4,2020Q4,8084,,395635000.0,,,,,,3546345000.0,,CashAndCashEquivalentsAtCarryingValue,,,,,,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0000912615.json,urbanoutfitters,"Urban Outfitters, Inc.",URBN,NASDAQ,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Apparel & Fashion,Bags & accessories,2022-05-17,2022,2022Q2,8090,us_expansion_report,medium_news_report,https://www.pymnts.com/bnpl/2022/klarna-expands-urban-outfitters-anthropologie-partnership-to-us/,-6,0,,,,,,,,,,,
urbanoutfitters,912615,"Urban Outfitters, Inc.",2021,1,2021Q1,8085,42589000.0,364247000.0,300651000.0,53547000.0,73503000.0,927415000.0,227148000.0,3579607000.0,PaymentsToAcquirePropertyPlantAndEquipment,CashAndCashEquivalentsAtCarryingValue,GrossProfit,NetIncomeLoss,OperatingIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,SellingGeneralAndAdministrativeExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0000912615.json,urbanoutfitters,"Urban Outfitters, Inc.",URBN,NASDAQ,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Apparel & Fashion,Bags & accessories,2022-05-17,2022,2022Q2,8090,us_expansion_report,medium_news_report,https://www.pymnts.com/bnpl/2022/klarna-expands-urban-outfitters-anthropologie-partnership-to-us/,-5,0,0.3241817309403018,0.07925578085323183,0.05773790589973205,0.24492595008706997,0.04592226780890971,0.014958904706578124,20.647911704041427,588483000.0,0.5759418708781732,-198735000.0,-0.6301456713714242
urbanoutfitters,912615,"Urban Outfitters, Inc.",2021,2,2021Q2,8086,,464811000.0,435265000.0,127262000.0,165853000.0,1157725000.0,269412000.0,3742888000.0,,CashAndCashEquivalentsAtCarryingValue,GrossProfit,NetIncomeLoss,OperatingIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,SellingGeneralAndAdministrativeExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0000912615.json,urbanoutfitters,"Urban Outfitters, Inc.",URBN,NASDAQ,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Apparel & Fashion,Bags & accessories,2022-05-17,2022,2022Q2,8090,us_expansion_report,medium_news_report,https://www.pymnts.com/bnpl/2022/klarna-expands-urban-outfitters-anthropologie-partnership-to-us/,-4,0,0.37596579498585586,0.14325768209203393,0.10992420479820338,0.23270811289382193,,0.03400101739619246,20.8697227094837,803266000.0,0.44127225601481945,69419000.0,1.3891585877065356
urbanoutfitters,912615,"Urban Outfitters, Inc.",2021,3,2021Q3,8087,,236354000.0,390738000.0,88855000.0,115902000.0,1131424000.0,274836000.0,3890606000.0,,CashAndCashEquivalentsAtCarryingValue,GrossProfit,NetIncomeLoss,OperatingIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,SellingGeneralAndAdministrativeExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0000912615.json,urbanoutfitters,"Urban Outfitters, Inc.",URBN,NASDAQ,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Apparel & Fashion,Bags & accessories,2022-05-17,2022,2022Q2,8090,us_expansion_report,medium_news_report,https://www.pymnts.com/bnpl/2022/klarna-expands-urban-outfitters-anthropologie-partnership-to-us/,-3,0,0.3453506377803547,0.10243905025878892,0.0785337769041491,0.24291158752156575,,0.022838344463561717,20.84674285330523,969607000.0,0.16688926544465943,98508000.0,0.176574491411865
urbanoutfitters,912615,"Urban Outfitters, Inc.",2021,4,2021Q4,8088,,206575000.0,,,,,,3791347000.0,,CashAndCashEquivalentsAtCarryingValue,,,,,,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0000912615.json,urbanoutfitters,"Urban Outfitters, Inc.",URBN,NASDAQ,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Apparel & Fashion,Bags & accessories,2022-05-17,2022,2022Q2,8090,us_expansion_report,medium_news_report,https://www.pymnts.com/bnpl/2022/klarna-expands-urban-outfitters-anthropologie-partnership-to-us/,-2,0,,,,,,,,,,,
urbanoutfitters,912615,"Urban Outfitters, Inc.",2022,1,2022Q1,8089,73723000.0,71640000.0,323301000.0,31533000.0,46237000.0,1051934000.0,277064000.0,3642310000.0,PaymentsToAcquirePropertyPlantAndEquipment,CashAndCashEquivalentsAtCarryingValue,GrossProfit,NetIncomeLoss,OperatingIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,SellingGeneralAndAdministrativeExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0000912615.json,urbanoutfitters,"Urban Outfitters, Inc.",URBN,NASDAQ,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Apparel & Fashion,Bags & accessories,2022-05-17,2022,2022Q2,8090,us_expansion_report,medium_news_report,https://www.pymnts.com/bnpl/2022/klarna-expands-urban-outfitters-anthropologie-partnership-to-us/,-1,0,0.30733962396880415,0.04395427850036219,0.029976215237838114,0.26338534546844194,0.07008329419906573,0.008657417957285349,20.773896211651255,927415000.0,0.13426459567723192,73503000.0,-0.37095084554371927
urbanoutfitters,912615,"Urban Outfitters, Inc.",2022,2,2022Q2,8090,,91665000.0,374552000.0,59473000.0,85818000.0,1183388000.0,288734000.0,3653432000.0,,CashAndCashEquivalentsAtCarryingValue,GrossProfit,NetIncomeLoss,OperatingIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,SellingGeneralAndAdministrativeExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0000912615.json,urbanoutfitters,"Urban Outfitters, Inc.",URBN,NASDAQ,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Apparel & Fashion,Bags & accessories,2022-05-17,2022,2022Q2,8090,us_expansion_report,medium_news_report,https://www.pymnts.com/bnpl/2022/klarna-expands-urban-outfitters-anthropologie-partnership-to-us/,0,1,0.31650819511436656,0.0725189033520705,0.05025655152832376,0.24398929176229606,,0.01627866619660637,20.89164734788167,1157725000.0,0.022166749443952583,165853000.0,-0.4825658866586676
urbanoutfitters,912615,"Urban Outfitters, Inc.",2022,3,2022Q3,8091,,147431000.0,357043000.0,37231000.0,57318000.0,1175349000.0,299725000.0,3720116000.0,,CashAndCashEquivalentsAtCarryingValue,GrossProfit,NetIncomeLoss,OperatingIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,SellingGeneralAndAdministrativeExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0000912615.json,urbanoutfitters,"Urban Outfitters, Inc.",URBN,NASDAQ,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Apparel & Fashion,Bags & accessories,2022-05-17,2022,2022Q2,8090,us_expansion_report,medium_news_report,https://www.pymnts.com/bnpl/2022/klarna-expands-urban-outfitters-anthropologie-partnership-to-us/,1,1,0.30377615499736677,0.048766791820982536,0.03167654883783455,0.25500936317638423,,0.01000802125525118,20.884830961717043,1131424000.0,0.038822757869728663,115902000.0,-0.50546151058653
urbanoutfitters,912615,"Urban Outfitters, Inc.",2022,4,2022Q4,8092,,201260000.0,,,,,,3682912000.0,,CashAndCashEquivalentsAtCarryingValue,,,,,,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0000912615.json,urbanoutfitters,"Urban Outfitters, Inc.",URBN,NASDAQ,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Apparel & Fashion,Bags & accessories,2022-05-17,2022,2022Q2,8090,us_expansion_report,medium_news_report,https://www.pymnts.com/bnpl/2022/klarna-expands-urban-outfitters-anthropologie-partnership-to-us/,2,1,,,,,,,,,,,
urbanoutfitters,912615,"Urban Outfitters, Inc.",2023,1,2023Q1,8093,32904000.0,171655000.0,371231000.0,52817000.0,71383000.0,1113674000.0,299848000.0,3792670000.0,PaymentsToAcquirePropertyPlantAndEquipment,CashAndCashEquivalentsAtCarryingValue,GrossProfit,NetIncomeLoss,OperatingIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,SellingGeneralAndAdministrativeExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0000912615.json,urbanoutfitters,"Urban Outfitters, Inc.",URBN,NASDAQ,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Apparel & Fashion,Bags & accessories,2022-05-17,2022,2022Q2,8090,us_expansion_report,medium_news_report,https://www.pymnts.com/bnpl/2022/klarna-expands-urban-outfitters-anthropologie-partnership-to-us/,3,1,0.33333902021596984,0.06409685419611125,0.04742590740198658,0.2692421660198586,0.02954545046395983,0.013926073188545272,20.830930296486073,1051934000.0,0.058691895118895276,46237000.0,0.5438501632891408
urbanoutfitters,912615,"Urban Outfitters, Inc.",2023,2,2023Q2,8094,,224744000.0,455581000.0,104092000.0,132098000.0,1272195000.0,323483000.0,3969936000.0,,CashAndCashEquivalentsAtCarryingValue,GrossProfit,NetIncomeLoss,OperatingIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,SellingGeneralAndAdministrativeExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0000912615.json,urbanoutfitters,"Urban Outfitters, Inc.",URBN,NASDAQ,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Apparel & Fashion,Bags & accessories,2022-05-17,2022,2022Q2,8090,us_expansion_report,medium_news_report,https://www.pymnts.com/bnpl/2022/klarna-expands-urban-outfitters-anthropologie-partnership-to-us/,4,1,0.358106265155892,0.10383471087372612,0.08182079005183954,0.25427155428216586,,0.026220070046469264,20.964009592001602,1183388000.0,0.07504470216023829,85818000.0,0.5392808035610246
urbanoutfitters,912615,"Urban Outfitters, Inc.",2023,3,2023Q3,8095,,206237000.0,454407000.0,83014000.0,108978000.0,1281174000.0,345429000.0,4109656000.0,,CashAndCashEquivalentsAtCarryingValue,GrossProfit,NetIncomeLoss,OperatingIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,SellingGeneralAndAdministrativeExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0000912615.json,urbanoutfitters,"Urban Outfitters, Inc.",URBN,NASDAQ,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Apparel & Fashion,Bags & accessories,2022-05-17,2022,2022Q2,8090,us_expansion_report,medium_news_report,https://www.pymnts.com/bnpl/2022/klarna-expands-urban-outfitters-anthropologie-partnership-to-us/,5,1,0.3546801605402545,0.08506104557226418,0.06479525809921213,0.2696191149679903,,0.020199744212167636,20.971042682018496,1175349000.0,0.09003708685675482,57318000.0,0.9012875536480687
urbanoutfitters,912615,"Urban Outfitters, Inc.",2023,4,2023Q4,8096,,178321000.0,,,,,,4111209000.0,,CashAndCashEquivalentsAtCarryingValue,,,,,,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0000912615.json,urbanoutfitters,"Urban Outfitters, Inc.",URBN,NASDAQ,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Apparel & Fashion,Bags & accessories,2022-05-17,2022,2022Q2,8090,us_expansion_report,medium_news_report,https://www.pymnts.com/bnpl/2022/klarna-expands-urban-outfitters-anthropologie-partnership-to-us/,6,1,,,,,,,,,,,
urbanoutfitters,912615,"Urban Outfitters, Inc.",2024,1,2024Q1,8097,41091000.0,173995000.0,408385000.0,61765000.0,74624000.0,1200732000.0,333761000.0,4188702000.0,PaymentsToAcquirePropertyPlantAndEquipment,CashAndCashEquivalentsAtCarryingValue,GrossProfit,NetIncomeLoss,OperatingIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,SellingGeneralAndAdministrativeExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0000912615.json,urbanoutfitters,"Urban Outfitters, Inc.",URBN,NASDAQ,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Apparel & Fashion,Bags & accessories,2022-05-17,2022,2022Q2,8090,us_expansion_report,medium_news_report,https://www.pymnts.com/bnpl/2022/klarna-expands-urban-outfitters-anthropologie-partnership-to-us/,7,1,0.3401133641811828,0.06214875592555208,0.051439455265621305,0.27796460825563074,0.03422162480886659,0.01474561809362423,20.90619720776599,1113674000.0,0.07817188872147507,71383000.0,0.0454029670930054
urbanoutfitters,912615,"Urban Outfitters, Inc.",2024,2,2024Q2,8098,,209129000.0,493285000.0,117485000.0,145135000.0,1351959000.0,348150000.0,4258823000.0,,CashAndCashEquivalentsAtCarryingValue,GrossProfit,NetIncomeLoss,OperatingIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,SellingGeneralAndAdministrativeExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0000912615.json,urbanoutfitters,"Urban Outfitters, Inc.",URBN,NASDAQ,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Apparel & Fashion,Bags & accessories,2022-05-17,2022,2022Q2,8090,us_expansion_report,medium_news_report,https://www.pymnts.com/bnpl/2022/klarna-expands-urban-outfitters-anthropologie-partnership-to-us/,8,1,0.3648668339794328,0.10735162826683353,0.08689982462485919,0.2575152057125993,,0.027586260335308605,21.024820488663572,1272195000.0,0.06269793545800773,132098000.0,0.09869188027070819
urbanoutfitters,912615,"Urban Outfitters, Inc.",2024,3,2024Q3,8099,,182516000.0,497319000.0,102911000.0,128691000.0,1361855000.0,368628000.0,4485783000.0,,CashAndCashEquivalentsAtCarryingValue,GrossProfit,NetIncomeLoss,OperatingIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,SellingGeneralAndAdministrativeExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0000912615.json,urbanoutfitters,"Urban Outfitters, Inc.",URBN,NASDAQ,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Apparel & Fashion,Bags & accessories,2022-05-17,2022,2022Q2,8090,us_expansion_report,medium_news_report,https://www.pymnts.com/bnpl/2022/klarna-expands-urban-outfitters-anthropologie-partnership-to-us/,9,1,0.3651776437285908,0.0944968443777054,0.07556678207298134,0.27068079935088535,,0.02294159124505131,21.03211357791971,1281174000.0,0.06297427203486805,108978000.0,0.18088972086109112
