merchant_key,sec_cik,sec_entity_name,calendar_year,period,capex,cash,gross_profit,net_income,operating_income,revenue,sga,total_assets,capex_xbrl_tag,cash_xbrl_tag,gross_profit_xbrl_tag,net_income_xbrl_tag,operating_income_xbrl_tag,revenue_xbrl_tag,sga_xbrl_tag,total_assets_xbrl_tag,sec_companyfacts_url,merchant_name,public_entity,ticker,exchange,listing_status,financial_data_level,public_match_audit_status,sample_main_direct_public,sample_parent_level_robustness,verified_broad_industry,verified_sub_industry,adoption_date,adoption_year,adoption_quarter,adoption_quarter_index,confirmed_date_type,confirmed_evidence_strength,confirmed_evidence_url,event_time,post_bnpl,gross_margin,operating_margin,net_margin,sga_to_revenue,capex_to_revenue,roa,log_revenue,revenue_lag,revenue_growth_yoy,operating_income_lag,operating_income_growth_yoy
gap,39911,"GAP, INC",2023,2023,420000000.0,1873000000.0,5775000000.0,502000000.0,560000000.0,14889000000.0,,11044000000.0,PaymentsToAcquirePropertyPlantAndEquipment,CashAndCashEquivalentsAtCarryingValue,GrossProfit,NetIncomeLoss,OperatingIncomeLoss,Revenues,,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0000039911.json,gap,"The Gap, Inc.",GAP,NYSE,direct_public,merchant_level,auto_public_match_needs_light_review,True,False,Apparel & Fashion,Fashion / apparel,2020-11-11,2020,2020Q4,8084,official_online_checkout_adoption,strong,https://www.prnewswire.com/news-releases/gap-inc-and-afterpay-announce-new-partnership-in-time-for-holiday-shopping-301170700.html,3,1,0.38787023977433005,0.037611659614480486,0.03371616629726644,,0.028208744710860368,0.045454545454545456,23.423888522219826,15616000000.0,-0.0465548155737705,-69000000.0,7.115942028985508
gap,39911,"GAP, INC",2024,2024,447000000.0,2365000000.0,6227000000.0,844000000.0,1112000000.0,15086000000.0,,11885000000.0,PaymentsToAcquirePropertyPlantAndEquipment,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,GrossProfit,NetIncomeLoss,OperatingIncomeLoss,Revenues,,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0000039911.json,gap,"The Gap, Inc.",GAP,NYSE,direct_public,merchant_level,auto_public_match_needs_light_review,True,False,Apparel & Fashion,Fashion / apparel,2020-11-11,2020,2020Q4,8084,official_online_checkout_adoption,strong,https://www.prnewswire.com/news-releases/gap-inc-and-afterpay-announce-new-partnership-in-time-for-holiday-shopping-301170700.html,4,1,0.41276680365902163,0.07371072517565955,0.055945910115338726,,0.029630120641654514,0.07101388304585612,23.437032998377852,14889000000.0,0.013231244542951215,560000000.0,0.9857142857142858
gap,39911,"GAP, INC",2025,2025,470000000.0,2616000000.0,6268000000.0,816000000.0,1115000000.0,15366000000.0,,12632000000.0,PaymentsToAcquirePropertyPlantAndEquipment,CashAndCashEquivalentsAtCarryingValue,GrossProfit,NetIncomeLoss,OperatingIncomeLoss,Revenues,,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0000039911.json,gap,"The Gap, Inc.",GAP,NYSE,direct_public,merchant_level,auto_public_match_needs_light_review,True,False,Apparel & Fashion,Fashion / apparel,2020-11-11,2020,2020Q4,8084,official_online_checkout_adoption,strong,https://www.prnewswire.com/news-releases/gap-inc-and-afterpay-announce-new-partnership-in-time-for-holiday-shopping-301170700.html,5,1,0.4079135754262658,0.07256280098919693,0.05310425614994143,,0.030587010282441755,0.06459784673844206,23.455423113391856,15086000000.0,0.01856025454063359,1112000000.0,0.0026978417266187993
hotelscom,1324424,"EXPEDIA GROUP, INC.",2014,2014,328387000.0,1402700000.0,,398097000.0,517764000.0,5763485000.0,2808329000.0,9020538000.0,PaymentsToAcquirePropertyPlantAndEquipment,CashAndCashEquivalentsAtCarryingValue,,NetIncomeLoss,OperatingIncomeLoss,SalesRevenueNet,SellingAndMarketingExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0001324424.json,Hotels.com,"Expedia Group, Inc.",EXPE,NASDAQ,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Travel & Ticketing,Travel booking / lodging marketplace,2024-08-20,2024,2024Q3,8099,official_adoption_announcement,strong,https://investors.affirm.com/news-releases/news-release-details/hotelscom-partners-affirm-bring-guests-flexible-way-book-trips/,-10,0,,0.08983522989996504,0.06907227137747388,0.4872623074407238,0.05697715878500595,0.04413229011395994,22.47480816341672,,,,
hotelscom,1324424,"EXPEDIA GROUP, INC.",2015,2015,787041000.0,1713000000.0,,764465000.0,413566000.0,6672317000.0,3381086000.0,15485675000.0,PaymentsToAcquirePropertyPlantAndEquipment,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,,NetIncomeLoss,OperatingIncomeLoss,SalesRevenueNet,SellingAndMarketingExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0001324424.json,Hotels.com,"Expedia Group, Inc.",EXPE,NASDAQ,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Travel & Ticketing,Travel booking / lodging marketplace,2024-08-20,2024,2024Q3,8099,official_adoption_announcement,strong,https://investors.affirm.com/news-releases/news-release-details/hotelscom-partners-affirm-bring-guests-flexible-way-book-trips/,-9,0,,0.061982366844980534,0.11457264395561542,0.5067334180914965,0.1179561762428254,0.04936594626969764,22.621233012864607,5763485000.0,0.15768792666242737,517764000.0,-0.20124612757936045
hotelscom,1324424,"EXPEDIA GROUP, INC.",2016,2016,749000000.0,1818000000.0,,282000000.0,462000000.0,8773564000.0,4367000000.0,15777546000.0,PaymentsToAcquirePropertyPlantAndEquipment,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,,NetIncomeLoss,OperatingIncomeLoss,SalesRevenueNet,SellingAndMarketingExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0001324424.json,Hotels.com,"Expedia Group, Inc.",EXPE,NASDAQ,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Travel & Ticketing,Travel booking / lodging marketplace,2024-08-20,2024,2024Q3,8099,official_adoption_announcement,strong,https://investors.affirm.com/news-releases/news-release-details/hotelscom-partners-affirm-bring-guests-flexible-way-book-trips/,-8,0,,0.05265818998983765,0.03214201207171909,0.49774527204679875,0.08537009589261559,0.017873502000881506,22.895008946183108,6672317000.0,0.3149201394358212,413566000.0,0.11711310891127424
hotelscom,1324424,"EXPEDIA GROUP, INC.",2017,2017,710000000.0,2917000000.0,,378000000.0,625000000.0,10060000000.0,5298000000.0,18516000000.0,PaymentsToAcquirePropertyPlantAndEquipment,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,,NetIncomeLoss,OperatingIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,SellingAndMarketingExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0001324424.json,Hotels.com,"Expedia Group, Inc.",EXPE,NASDAQ,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Travel & Ticketing,Travel booking / lodging marketplace,2024-08-20,2024,2024Q3,8099,official_adoption_announcement,strong,https://investors.affirm.com/news-releases/news-release-details/hotelscom-partners-affirm-bring-guests-flexible-way-book-trips/,-7,0,,0.0621272365805169,0.03757455268389662,0.5266401590457257,0.0705765407554672,0.020414776409591703,23.031833001618004,8773564000.0,0.1466263880904044,462000000.0,0.3528138528138529
hotelscom,1324424,"EXPEDIA GROUP, INC.",2018,2018,878000000.0,2705000000.0,,406000000.0,714000000.0,11223000000.0,5721000000.0,18033000000.0,PaymentsToAcquirePropertyPlantAndEquipment,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,,NetIncomeLoss,OperatingIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,SellingAndMarketingExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0001324424.json,Hotels.com,"Expedia Group, Inc.",EXPE,NASDAQ,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Travel & Ticketing,Travel booking / lodging marketplace,2024-08-20,2024,2024Q3,8099,official_adoption_announcement,strong,https://investors.affirm.com/news-releases/news-release-details/hotelscom-partners-affirm-bring-guests-flexible-way-book-trips/,-6,0,,0.0636193531141406,0.03617571059431524,0.5097567495322106,0.07823220172859306,0.022514279376698275,23.14123108098053,10060000000.0,0.11560636182902595,625000000.0,0.14240000000000008
hotelscom,1324424,"EXPEDIA GROUP, INC.",2019,2019,1160000000.0,4097000000.0,,565000000.0,903000000.0,12067000000.0,6060000000.0,21416000000.0,PaymentsToAcquirePropertyPlantAndEquipment,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,,NetIncomeLoss,OperatingIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,SellingAndMarketingExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0001324424.json,Hotels.com,"Expedia Group, Inc.",EXPE,NASDAQ,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Travel & Ticketing,Travel booking / lodging marketplace,2024-08-20,2024,2024Q3,8099,official_adoption_announcement,strong,https://investors.affirm.com/news-releases/news-release-details/hotelscom-partners-affirm-bring-guests-flexible-way-book-trips/,-5,0,,0.07483218695616144,0.04682191099693379,0.5021960719317146,0.09612994116184635,0.026382144191258873,23.213740291037876,11223000000.0,0.07520270872315771,714000000.0,0.2647058823529411
hotelscom,1324424,"EXPEDIA GROUP, INC.",2020,2020,797000000.0,4138000000.0,,-2612000000.0,-2719000000.0,5199000000.0,2527000000.0,18690000000.0,PaymentsToAcquirePropertyPlantAndEquipment,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,,NetIncomeLoss,OperatingIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,SellingAndMarketingExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0001324424.json,Hotels.com,"Expedia Group, Inc.",EXPE,NASDAQ,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Travel & Ticketing,Travel booking / lodging marketplace,2024-08-20,2024,2024Q3,8099,official_adoption_announcement,strong,https://investors.affirm.com/news-releases/news-release-details/hotelscom-partners-affirm-bring-guests-flexible-way-book-trips/,-4,0,,-0.5229851894595114,-0.5024043085208694,0.4860550105789575,0.15329871129063283,-0.13975387907972178,22.37173213634799,12067000000.0,-0.5691555481892765,903000000.0,-4.011074197120709
hotelscom,1324424,"EXPEDIA GROUP, INC.",2021,2021,673000000.0,5805000000.0,,15000000.0,186000000.0,8598000000.0,3499000000.0,21548000000.0,PaymentsToAcquirePropertyPlantAndEquipment,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,,ProfitLoss,OperatingIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,SellingAndMarketingExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0001324424.json,Hotels.com,"Expedia Group, Inc.",EXPE,NASDAQ,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Travel & Ticketing,Travel booking / lodging marketplace,2024-08-20,2024,2024Q3,8099,official_adoption_announcement,strong,https://investors.affirm.com/news-releases/news-release-details/hotelscom-partners-affirm-bring-guests-flexible-way-book-trips/,-3,0,,0.021632937892533146,0.0017445917655268667,0.4069551058385671,0.07827401721330542,0.0006961202895860404,22.8747954550205,5199000000.0,0.6537795729948066,-2719000000.0,-0.931592497241633
hotelscom,1324424,"EXPEDIA GROUP, INC.",2022,2022,662000000.0,5851000000.0,,343000000.0,1085000000.0,11667000000.0,5428000000.0,21561000000.0,PaymentsToAcquirePropertyPlantAndEquipment,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,,ProfitLoss,OperatingIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,SellingAndMarketingExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0001324424.json,Hotels.com,"Expedia Group, Inc.",EXPE,NASDAQ,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Travel & Ticketing,Travel booking / lodging marketplace,2024-08-20,2024,2024Q3,8099,official_adoption_announcement,strong,https://investors.affirm.com/news-releases/news-release-details/hotelscom-partners-affirm-bring-guests-flexible-way-book-trips/,-2,0,,0.09299734293305906,0.029399160023999314,0.46524385017570924,0.05674123596468672,0.015908353044849496,23.18003018078813,8598000000.0,0.35694347522679704,186000000.0,4.833333333333333
hotelscom,1324424,"EXPEDIA GROUP, INC.",2023,2023,846000000.0,5661000000.0,,688000000.0,1033000000.0,12839000000.0,6107000000.0,21642000000.0,PaymentsToAcquirePropertyPlantAndEquipment,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,,ProfitLoss,OperatingIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,SellingAndMarketingExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0001324424.json,Hotels.com,"Expedia Group, Inc.",EXPE,NASDAQ,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Travel & Ticketing,Travel booking / lodging marketplace,2024-08-20,2024,2024Q3,8099,official_adoption_announcement,strong,https://investors.affirm.com/news-releases/news-release-details/hotelscom-partners-affirm-bring-guests-flexible-way-book-trips/,-1,0,,0.08045797959342628,0.053586727938312956,0.4756600981384843,0.0658929823194953,0.031790037889289344,23.275753250555358,11667000000.0,0.1004542727350648,1085000000.0,-0.04792626728110594
hotelscom,1324424,"EXPEDIA GROUP, INC.",2024,2024,756000000.0,5574000000.0,,1224000000.0,1319000000.0,13691000000.0,6846000000.0,22388000000.0,PaymentsToAcquirePropertyPlantAndEquipment,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,,ProfitLoss,OperatingIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,SellingAndMarketingExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0001324424.json,Hotels.com,"Expedia Group, Inc.",EXPE,NASDAQ,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Travel & Ticketing,Travel booking / lodging marketplace,2024-08-20,2024,2024Q3,8099,official_adoption_announcement,strong,https://investors.affirm.com/news-releases/news-release-details/hotelscom-partners-affirm-bring-guests-flexible-way-book-trips/,0,1,,0.09634066174859397,0.08940179680081806,0.5000365203418304,0.055218756847564096,0.05467214579238878,23.34000451959803,12839000000.0,0.06636030843523644,1033000000.0,0.27686350435624396
hotelscom,1324424,"EXPEDIA GROUP, INC.",2025,2025,770000000.0,5413000000.0,,1301000000.0,1871000000.0,14733000000.0,7349000000.0,24452000000.0,PaymentsToAcquirePropertyPlantAndEquipment,CashAndCashEquivalentsAtCarryingValue,,ProfitLoss,OperatingIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,SellingAndMarketingExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0001324424.json,Hotels.com,"Expedia Group, Inc.",EXPE,NASDAQ,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Travel & Ticketing,Travel booking / lodging marketplace,2024-08-20,2024,2024Q3,8099,official_adoption_announcement,strong,https://investors.affirm.com/news-releases/news-release-details/hotelscom-partners-affirm-bring-guests-flexible-way-book-trips/,1,1,,0.12699382338966944,0.08830516527523247,0.498812190321048,0.05226362587388855,0.0532062816947489,23.413355712671628,13691000000.0,0.07610839237455269,1319000000.0,0.4184988627748294
instacart,1579091,MAPLEBEAR INC.,2020,2020,,1236000000.0,,,,,,,,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,,,,,,,https://data.sec.gov/api/xbrl/companyfacts/CIK0001579091.json,Instacart,Maplebear Inc.,CART,NASDAQ,direct_public,merchant_level,confirmed_or_manually_mapped_public,True,False,Food & Grocery,Grocery delivery,2023-11-20,2023,2023Q4,8096,official_adoption_announcement,strong,https://company.instacart.com/enterprise-blog/instacart-and-klarna-partner-to-offer-consumers-more-flexible-ways-to-pay,-3,0,,,,,,,,,,,
instacart,1579091,MAPLEBEAR INC.,2021,2021,13000000.0,1165000000.0,1226000000.0,-73000000.0,-86000000.0,1834000000.0,394000000.0,,PaymentsToAcquirePropertyPlantAndEquipment,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,GrossProfit,NetIncomeLoss,OperatingIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,SellingAndMarketingExpense,,https://data.sec.gov/api/xbrl/companyfacts/CIK0001579091.json,Instacart,Maplebear Inc.,CART,NASDAQ,direct_public,merchant_level,confirmed_or_manually_mapped_public,True,False,Food & Grocery,Grocery delivery,2023-11-20,2023,2023Q4,8096,official_adoption_announcement,strong,https://company.instacart.com/enterprise-blog/instacart-and-klarna-partner-to-offer-consumers-more-flexible-ways-to-pay,-2,0,0.6684841875681571,-0.04689203925845147,-0.03980370774263904,0.2148309705561614,0.007088331515812432,,21.329765210780685,,,,
instacart,1579091,MAPLEBEAR INC.,2022,2022,24000000.0,1599000000.0,1831000000.0,428000000.0,62000000.0,2551000000.0,660000000.0,3669000000.0,PaymentsToAcquirePropertyPlantAndEquipment,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,GrossProfit,NetIncomeLoss,OperatingIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,SellingAndMarketingExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0001579091.json,Instacart,Maplebear Inc.,CART,NASDAQ,direct_public,merchant_level,confirmed_or_manually_mapped_public,True,False,Food & Grocery,Grocery delivery,2023-11-20,2023,2023Q4,8096,official_adoption_announcement,strong,https://company.instacart.com/enterprise-blog/instacart-and-klarna-partner-to-offer-consumers-more-flexible-ways-to-pay,-1,0,0.7177577420619365,0.024304194433555467,0.16777734221873775,0.2587220697765582,0.009408075264602116,0.1166530389751976,21.659751276106086,1834000000.0,0.39094874591057804,-86000000.0,-0.2790697674418605
instacart,1579091,MAPLEBEAR INC.,2023,2023,54000000.0,2137000000.0,2278000000.0,,-2142000000.0,3042000000.0,961000000.0,4727000000.0,PaymentsToAcquirePropertyPlantAndEquipment,CashAndCashEquivalentsAtCarryingValue,GrossProfit,,OperatingIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,SellingAndMarketingExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0001579091.json,Instacart,Maplebear Inc.,CART,NASDAQ,direct_public,merchant_level,confirmed_or_manually_mapped_public,True,False,Food & Grocery,Grocery delivery,2023-11-20,2023,2023Q4,8096,official_adoption_announcement,strong,https://company.instacart.com/enterprise-blog/instacart-and-klarna-partner-to-offer-consumers-more-flexible-ways-to-pay,0,1,0.7488494411571335,-0.7041420118343196,,0.3159105851413544,0.01775147928994083,,21.83578103078351,2551000000.0,0.19247353978831838,62000000.0,-35.54838709677419
instacart,1579091,MAPLEBEAR INC.,2024,2024,64000000.0,1449000000.0,2542000000.0,,489000000.0,3378000000.0,808000000.0,4115000000.0,PaymentsToAcquirePropertyPlantAndEquipment,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,GrossProfit,,OperatingIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,SellingAndMarketingExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0001579091.json,Instacart,Maplebear Inc.,CART,NASDAQ,direct_public,merchant_level,confirmed_or_manually_mapped_public,True,False,Food & Grocery,Grocery delivery,2023-11-20,2023,2023Q4,8096,official_adoption_announcement,strong,https://company.instacart.com/enterprise-blog/instacart-and-klarna-partner-to-offer-consumers-more-flexible-ways-to-pay,1,1,0.7525162818235642,0.1447602131438721,,0.23919478981645945,0.018946121965660152,,21.94054965533202,3042000000.0,0.11045364891518727,-2142000000.0,-0.7717086834733894
instacart,1579091,MAPLEBEAR INC.,2025,2025,61000000.0,637000000.0,2758000000.0,,498000000.0,3742000000.0,854000000.0,3687000000.0,PaymentsToAcquirePropertyPlantAndEquipment,CashAndCashEquivalentsAtCarryingValue,GrossProfit,,OperatingIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,SellingAndMarketingExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0001579091.json,Instacart,Maplebear Inc.,CART,NASDAQ,direct_public,merchant_level,confirmed_or_manually_mapped_public,True,False,Food & Grocery,Grocery delivery,2023-11-20,2023,2023Q4,8096,official_adoption_announcement,strong,https://company.instacart.com/enterprise-blog/instacart-and-klarna-partner-to-offer-consumers-more-flexible-ways-to-pay,2,1,0.7370390165686799,0.13308391234633885,,0.22822020309994656,0.01630144307856761,,22.04288606479831,3378000000.0,0.10775606867969212,489000000.0,0.018404907975460016
levis,94845,LEVI STRAUSS & CO,2009,2009,82938000.0,204542000.0,1973405000.0,151875000.0,378088000.0,4105766000.0,1595317000.0,,PaymentsToAcquirePropertyPlantAndEquipment,CashAndCashEquivalentsAtCarryingValue,GrossProfit,NetIncomeLoss,OperatingIncomeLoss,SalesRevenueNet,SellingGeneralAndAdministrativeExpense,,https://data.sec.gov/api/xbrl/companyfacts/CIK0000094845.json,levis,Levi Strauss & Co.,LEVI,NYSE,direct_public,merchant_level,confirmed_or_manually_mapped_public,True,False,Apparel & Fashion,Fashion / apparel,2019-06-11,2019,2019Q2,8078,reported_afterpay_partnership,medium_news_report,https://www.retaildive.com/news/afterpay-brings-payment-installments-to-levis-ray-ban/556464/,-10,0,0.48064234542348494,0.0920870794877253,0.03699066142590688,0.3885552659357596,0.02020037186727154,,22.135658164148108,,,,
levis,94845,LEVI STRAUSS & CO,2010,2010,154632000.0,269726000.0,2222923000.0,156503000.0,381361000.0,4410649000.0,1841562000.0,3135249000.0,PaymentsToAcquirePropertyPlantAndEquipment,CashAndCashEquivalentsAtCarryingValue,GrossProfit,NetIncomeLoss,OperatingIncomeLoss,SalesRevenueNet,SellingGeneralAndAdministrativeExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0000094845.json,levis,Levi Strauss & Co.,LEVI,NYSE,direct_public,merchant_level,confirmed_or_manually_mapped_public,True,False,Apparel & Fashion,Fashion / apparel,2019-06-11,2019,2019Q2,8078,reported_afterpay_partnership,medium_news_report,https://www.retaildive.com/news/afterpay-brings-payment-installments-to-levis-ray-ban/556464/,-9,0,0.5039900023783348,0.08646369275814059,0.03548298674412768,0.4175263096201942,0.03505878613328787,0.049917247402040475,22.207287681110262,4105766000.0,0.07425727623055,378088000.0,0.008656714838873425
levis,94845,LEVI STRAUSS & CO,2011,2011,130580000.0,204542000.0,2292239000.0,137953000.0,336393000.0,4761566000.0,1955846000.0,3279555000.0,PaymentsToAcquirePropertyPlantAndEquipment,CashAndCashEquivalentsAtCarryingValue,GrossProfit,NetIncomeLoss,OperatingIncomeLoss,SalesRevenueNet,SellingGeneralAndAdministrativeExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0000094845.json,levis,Levi Strauss & Co.,LEVI,NYSE,direct_public,merchant_level,confirmed_or_manually_mapped_public,True,False,Apparel & Fashion,Fashion / apparel,2019-06-11,2019,2019Q2,8078,reported_afterpay_partnership,medium_news_report,https://www.retaildive.com/news/afterpay-brings-payment-installments-to-levis-ray-ban/556464/,-8,0,0.48140443711165615,0.07064755586712439,0.02897219108167355,0.41075688124453175,0.02742375092564085,0.04206454839147385,22.28384244268051,4410649000.0,0.07956130719084653,381361000.0,-0.11791452193590846
levis,94845,LEVI STRAUSS & CO,2012,2012,83855000.0,406134000.0,2199331000.0,143850000.0,333979000.0,4610193000.0,1865352000.0,3170077000.0,PaymentsToAcquirePropertyPlantAndEquipment,CashAndCashEquivalentsAtCarryingValue,GrossProfit,NetIncomeLoss,OperatingIncomeLoss,SalesRevenueNet,SellingGeneralAndAdministrativeExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0000094845.json,levis,Levi Strauss & Co.,LEVI,NYSE,direct_public,merchant_level,confirmed_or_manually_mapped_public,True,False,Apparel & Fashion,Fashion / apparel,2019-06-11,2019,2019Q2,8078,reported_afterpay_partnership,medium_news_report,https://www.retaildive.com/news/afterpay-brings-payment-installments-to-levis-ray-ban/556464/,-7,0,0.4770583357356189,0.07244360485558847,0.031202598242633228,0.4046147308800304,0.01818904327866534,0.04537744666769924,22.251535558588394,4761566000.0,-0.03179059158268516,336393000.0,-0.007176130299976546
levis,94845,LEVI STRAUSS & CO,2013,2013,91771000.0,489258000.0,2350472000.0,229193000.0,465507000.0,4681691000.0,1884965000.0,3127418000.0,PaymentsToAcquirePropertyPlantAndEquipment,CashAndCashEquivalentsAtCarryingValue,GrossProfit,NetIncomeLoss,OperatingIncomeLoss,SalesRevenueNet,SellingGeneralAndAdministrativeExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0000094845.json,levis,Levi Strauss & Co.,LEVI,NYSE,direct_public,merchant_level,confirmed_or_manually_mapped_public,True,False,Apparel & Fashion,Fashion / apparel,2019-06-11,2019,2019Q2,8078,reported_afterpay_partnership,medium_news_report,https://www.retaildive.com/news/afterpay-brings-payment-installments-to-levis-ray-ban/556464/,-6,0,0.5020562014878812,0.09943138066993315,0.04895517452988674,0.40262482081794804,0.019602105307676223,0.07328505495587734,22.26692520640021,4610193000.0,0.015508678270085507,333979000.0,0.39382116839681536
levis,94845,LEVI STRAUSS & CO,2014,2014,73396000.0,298255000.0,2348440000.0,106078000.0,313851000.0,4753992000.0,1906164000.0,2906901000.0,PaymentsToAcquirePropertyPlantAndEquipment,CashAndCashEquivalentsAtCarryingValue,GrossProfit,NetIncomeLoss,OperatingIncomeLoss,SalesRevenueNet,SellingGeneralAndAdministrativeExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0000094845.json,levis,Levi Strauss & Co.,LEVI,NYSE,direct_public,merchant_level,confirmed_or_manually_mapped_public,True,False,Apparel & Fashion,Fashion / apparel,2019-06-11,2019,2019Q2,8078,reported_afterpay_partnership,medium_news_report,https://www.retaildive.com/news/afterpay-brings-payment-installments-to-levis-ray-ban/556464/,-5,0,0.49399325871814675,0.06601841147397808,0.022313457826601307,0.4009607083899174,0.01543881436906078,0.03649178282989342,22.28225052308956,4681691000.0,0.015443351558229734,465507000.0,-0.32578672286345856
levis,94845,LEVI STRAUSS & CO,2015,2015,104579000.0,318571000.0,2268981000.0,209436000.0,431047000.0,4494493000.0,1823863000.0,2884395000.0,PaymentsToAcquirePropertyPlantAndEquipment,CashAndCashEquivalentsAtCarryingValue,GrossProfit,NetIncomeLoss,OperatingIncomeLoss,SalesRevenueNet,SellingGeneralAndAdministrativeExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0000094845.json,levis,Levi Strauss & Co.,LEVI,NYSE,direct_public,merchant_level,confirmed_or_manually_mapped_public,True,False,Apparel & Fashion,Fashion / apparel,2019-06-11,2019,2019Q2,8078,reported_afterpay_partnership,medium_news_report,https://www.retaildive.com/news/afterpay-brings-payment-installments-to-levis-ray-ban/556464/,-4,0,0.5048358068418396,0.09590558935123494,0.04659835937001126,0.405799497295913,0.023268252948664064,0.07261002740609382,22.226118706517397,4753992000.0,-0.054585493623043546,313851000.0,0.3734128615170893
levis,94845,LEVI STRAUSS & CO,2016,2016,102950000.0,376553000.0,2329012000.0,291052000.0,462207000.0,4552739000.0,1866805000.0,2987096000.0,PaymentsToAcquirePropertyPlantAndEquipment,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,GrossProfit,NetIncomeLoss,OperatingIncomeLoss,SalesRevenueNet,SellingGeneralAndAdministrativeExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0000094845.json,levis,Levi Strauss & Co.,LEVI,NYSE,direct_public,merchant_level,confirmed_or_manually_mapped_public,True,False,Apparel & Fashion,Fashion / apparel,2019-06-11,2019,2019Q2,8078,reported_afterpay_partnership,medium_news_report,https://www.retaildive.com/news/afterpay-brings-payment-installments-to-levis-ray-ban/556464/,-3,0,0.5115628196564749,0.10152284152462945,0.06392898868131909,0.41003997813184545,0.022612761241090254,0.09743643994033001,22.238994866815162,4494493000.0,0.012959414999645036,431047000.0,0.072289100724515
